event_id,source_id,license_num,license_number_as_printed,license_id_missing,decision_date,event_type,action_subtype,outcome,outcome_text,board_granted_application,referenced_approval_date,transferor,transferor_dba,transferee,transferee_dba,licensee_heading,pledge_recipient,from_address,to_address,source_url,source_page_url,page_start,page_end,item_number,ambiguity_notes
BLB-2026-02-12-035-transfer,BLB-2026-02-12,LB99726,LB-99726,False,2026-02-12,license_transfer,transfer_application_disposition,deferred,Deferred pending resolution of active litigation,False,,Dolce Fumo Restaurant Group Corp.,Rabia’s Dolce Fumo,Little Black Dress LLC,Little Black Dress Restaurant,Dolce Fumo Restaurant Group Corp.,,"71-73 Salem St, Boston MA 02113","13-15 West St, Boston, MA 02111",https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf#page=10,10,10,28,[]
BLB-2026-03-05-024-transfer,BLB-2026-03-05,LB99524,LB-99524,False,2026-03-05,license_transfer,transfer_application_disposition,granted,Granted,True,,"Peach Farm, Inc.",Peach Farm,"Peach Farm Boston, LLC",Peach Farm,"Peach Farm, Inc.",,"4 Tyler St, Boston, MA 02111","4 Tyler St, Boston, MA 02111",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf#page=7,7,7,14,[]
BLB-2026-03-05-025-transfer,BLB-2026-03-05,LB495221,LB-495221,False,2026-03-05,license_transfer,transfer_application_disposition,granted,Granted,True,,"Kured, Inc.",Kured,"Kured Creations, LLC",Kured,"Kured, Inc.",,"83 Charles St, Boston, MA 02114","83 Charles St, Boston, MA 02114",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf#page=8,8,8,15,[]
BLB-2026-03-05-026-pledge,BLB-2026-03-05,LB101911,LB-101911,False,2026-03-05,license_pledge,pledge_application_disposition,granted,"Granted, with d/b/a of Jersey Street Liquors",True,,,,,,"Jersey Street Liquors, Inc.",Rockland Trust Company,"48 Queensberry St, Boston, MA 02215",,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf#page=8,8,8,16,"[""Petition proposes Sip City Liquors; decision grants with d/b/a of Jersey Street Liquors.""]"
BLB-2026-03-05-026-transfer,BLB-2026-03-05,LB101911,LB-101911,False,2026-03-05,license_transfer,transfer_application_disposition,granted,"Granted, with d/b/a of Jersey Street Liquors",True,,"Jersey Street Liquors, Inc.",,Diyan2019 Corp.,Jersey Street Liquors,"Jersey Street Liquors, Inc.",,"48 Queensberry St, Boston, MA 02215","48 Queensberry St, Boston, MA 02215",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf#page=8,8,8,16,"[""Petition proposes Sip City Liquors; decision grants with d/b/a of Jersey Street Liquors.""]"
BLB-2026-03-05-027-pledge,BLB-2026-03-05,LB99134,LB-99134,False,2026-03-05,license_pledge,pledge_application_disposition,granted,"Granted, with Maria Murray as manager of record",True,,,,,,"The DOT Restaurant, LLC",1121 Dorchester Avenue Realty LLC,,,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf#page=8,8,8,17,"[""Source omits a street address. Same-location transfer is explicit, but no address is inferred.""]"
BLB-2026-03-05-027-transfer,BLB-2026-03-05,LB99134,LB-99134,False,2026-03-05,license_transfer,transfer_application_disposition,granted,"Granted, with Maria Murray as manager of record",True,,"The DOT Restaurant, LLC",the Dorchester,"DOT Associates, LLC",Five Horses Tavern,"The DOT Restaurant, LLC",,,,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf#page=8,8,8,17,"[""Source omits a street address. Same-location transfer is explicit, but no address is inferred.""]"
BLB-2026-03-05-028-transfer,BLB-2026-03-05,LB99671,LB-99671,False,2026-03-05,license_transfer,transfer_application_disposition,granted,"Granted, with patio closing hour of 10:00 PM 7 days a week",True,,Gogle Mogle Inc.,Seabiscuit,"Fort Point Partner, Inc.",Celine,"Gogle Mogle, Inc.",,"256 Marginal Street, Boston, MA 02128","324 A Street, Boston, MA 02210",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf#page=9,9,9,18,"[""Transferor heading is 'Gogle Mogle, Inc.'; transfer clause identifies 'Gogle Mogle Inc.'.""]"
BLB-2026-03-05-049-notice,BLB-2026-03-05,LB99070,LB-99070,False,2026-03-05,license_transfer,transfer_revocation_notice,acknowledged,Acknowledged,False,2025-08-28,D Street Music LLC,D’s Keys Dueling Pianos,"Proctor Restaurant Enterprise, Inc.",LuXXor/The Bloom Room,"The Board is in receipt of correspondence from D Street Music LLC d/b/a D’s Keys Dueling Pianos,",,"391 D St., Boston, MA 02210","28-30 Kingston St., Boston, MA 02111",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf#page=15,15,15,3,"[""Acknowledged mutual intent to revoke a previously approved transfer; source reports transaction not timely closed. Not a new approval or completed sale.""]"
BLB-2026-03-26-024-pledge,BLB-2026-03-26,LB612517,LB-612517,False,2026-03-26,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Namu Distilling Co., LLC",Coastal Heritage Bank,"89 Heath St, Mission Hill, MA 02120",,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=8,8,8,18,[]
BLB-2026-03-26-025-pledge,BLB-2026-03-26,LB101973,LB-101973,False,2026-03-26,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"SK Wine and Liquors, Inc.",Northern Bank and Trust,"255 Newbury St, Boston, MA 02116",,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=8,8,8,19,[]
BLB-2026-03-26-027-pledge,BLB-2026-03-26,LB603766,LB-603766,False,2026-03-26,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"RFC LA, LLC",The Bank of Canton,"1 Harborside Drive, East Boston, MA 02128",,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=8,8,8,21,[]
BLB-2026-03-26-036-pledge,BLB-2026-03-26,LB101940,LB-101940,False,2026-03-26,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Gray’s Liquors, Inc.",Rockland Trust Company,"610 Washington St, Brighton, MA 02135",,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=11,11,11,29,[]
BLB-2026-03-26-036-transfer,BLB-2026-03-26,LB101940,LB-101940,False,2026-03-26,license_transfer,transfer_application_disposition,granted,Granted,True,,"Gray’s Liquors, Inc.",Oak Square Liquors,Shri Saibaba Corp,Oak Square Liquors,"Gray’s Liquors, Inc.",,"610 Washington St, Brighton, MA 02135","610 Washington St, Brighton, MA 02135",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=11,11,11,29,[]
BLB-2026-03-26-038-transfer,BLB-2026-03-26,LB99391,LB-99391,False,2026-03-26,license_transfer,transfer_application_disposition,granted,Granted,True,,"Namaha Capital, LLC",Basile- Fine Italian Kitchen,"200 Boylston Street Restaurant, LLC",,"Namaha Capital, LLC",,"162 Columbus Ave, Boston, MA 02116","200 Boylston St, Boston, MA 02116",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=11,11,11,31,[]
BLB-2026-03-26-039-transfer,BLB-2026-03-26,LB98926,LB-98926,False,2026-03-26,license_transfer,transfer_application_disposition,granted,Granted,True,,"Powder Dry, Inc.",Leader Bank Pavilion,"Legends Music, LLC",Leader Bank Pavilion,"Powder Dry, Inc.",,"290 Northern Ave, Boston, MA 02210","290 Northern Ave, Boston, MA 02210",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=12,12,12,32,[]
BLB-2026-03-26-040-transfer,BLB-2026-03-26,LB99536,LB-99536,False,2026-03-26,license_transfer,transfer_application_disposition,granted,Granted,True,,"Olives, Inc.",Figs,Picklebos Charlestown LLC,Picklebos,"Olives, Inc.",,"42 Charles St, Boston, MA 02108","440 Rutherford Ave, Boston, MA 02129",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=12,12,12,33,[]
BLB-2026-03-26-041-transfer,BLB-2026-03-26,LB99537,LB-99537,False,2026-03-26,license_transfer,transfer_application_disposition,granted,Granted,True,,AOB Corp,L Street Diner & Pizzeria,Ballers Boston Seaport LLC,Ballers,AOB Corp.,,"108 L St, Boston, MA 02127","25 Pier 4 Blvd, Boston, MA 02210",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=13,13,13,34,"[""Transferor heading is 'AOB Corp.'; transfer clause identifies 'AOB Corp'.""]"
BLB-2026-03-26-042-transfer,BLB-2026-03-26,LB99739,LB-99739,False,2026-03-26,license_transfer,transfer_application_disposition,granted,Granted,True,,"Regina Pizzeria at Fenway, Inc.",Regina Pizzeria,"AV 330 Washington, LLC",All’ Antico Vinaio,"Regina Pizzeria at Fenway, Inc.",,"1330 Boylston St, Boston, MA 02215","330 Washington St, Boston, MA 02108",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=13,13,13,35,[]
BLB-2026-03-26-078-transfer,BLB-2026-03-26,LB99726,LB-99726,False,2026-03-26,license_transfer,transfer_application_disposition,granted,Granted,True,,Dolce Fumo Restaurant Group Corp.,,Little Black Dress LLC,Little Black Dress Restaurant,"The Board deferred the following pending resolution of active litigation, in which a court order has",,"71-73 Salem St, Boston MA 02113","13-15 West St, Boston, MA 02111",https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf#page=25,25,25,5,"[""Transferor heading is 'The Board deferred the following pending resolution of active litigation, in which a court order has'; transfer clause identifies 'Dolce Fumo Restaurant Group Corp.'.""]"
BLB-2026-04-09-034-transfer,BLB-2026-04-09,LB101621,LB-101621,False,2026-04-09,license_transfer,transfer_application_disposition,granted,Granted,True,,Remington Boston Employers LLC,Hilton Boston Back Bay,"Highgate Hotels, LP",Hilton Boston Back Bay,Remington Boston Employers LLC,,"40 Dalton St, Boston, MA 02115","40 Dalton St, Boston, MA 02115",https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Minutes%204-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Minutes%204-9-26.docx.pdf#page=10,10,10,23,[]
BLB-2026-04-09-035-transfer,BLB-2026-04-09,LB99567,LB-99567,False,2026-04-09,license_transfer,transfer_application_disposition,granted,Granted,True,,Thaitation LLC.,Thaitation,Hanmaru Corporation,Hanmaru,Thaitation LLC,,129 Jersey St. Boston MA 02215,"168-170 Harvard Ave. Allston, MA 02134",https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Minutes%204-9-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Minutes%204-9-26.docx.pdf#page=10,10,10,24,"[""Transferor heading is 'Thaitation LLC'; transfer clause identifies 'Thaitation LLC.'.""]"
BLB-2026-04-30-020-pledge,BLB-2026-04-30,LB101620,LB-101620,False,2026-04-30,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"39 Dalton License, LLC",SMA Investments I Seller LLC,"39 Dalton St, Boston, MA 02199",,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Agenda%204-30-26.pdf,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Agenda%204-30-26.pdf#page=7,7,7,10,[]
BLB-2026-04-30-021-pledge,BLB-2026-04-30,LB99317,LB-99317,False,2026-04-30,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Tavern Road, Inc.","343 Congress Propco, LLC","343 Congress St, Boston, MA 02210",,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Agenda%204-30-26.pdf,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Agenda%204-30-26.pdf#page=7,7,7,11,[]
BLB-2026-05-07-011-transfer,BLB-2026-05-07,LB99454,LB-99454,False,2026-05-07,license_transfer,transfer_application_disposition,granted,Granted,True,,"The Back Deck, Inc.",French Quarter,"545 Washington, LLC",SEVEN Restaurant & Cocktail Lounge,"The Back Deck, Inc.",,"545 Washington St, Boston, MA 02111","545 Washington St, Boston, MA 02111",https://www.boston.gov/sites/default/files/file/2026/05/5-7-26%20Minutes_0.pdf,https://www.boston.gov/sites/default/files/file/2026/05/5-7-26%20Minutes_0.pdf#page=4,4,4,11,[]
BLB-2026-05-07-012-transfer,BLB-2026-05-07,LB99175,LB-99175,False,2026-05-07,license_transfer,transfer_application_disposition,granted,"Granted, with a patio closing hour of 10:00 PM",True,,"Upper Spectacle, LLC",Hook + Line,Himmel Seaport Restaurant LLC,Le Boulevard,"Upper Spectacle, LLC",,"10 Fan Pier Blvd, Boston, MA 02210","10 Fan Pier Blvd, Boston, MA 02210",https://www.boston.gov/sites/default/files/file/2026/05/5-7-26%20Minutes_0.pdf,https://www.boston.gov/sites/default/files/file/2026/05/5-7-26%20Minutes_0.pdf#page=4,4,4,12,[]
BLB-2026-05-07-013-transfer,BLB-2026-05-07,LB99155,LB-99155,False,2026-05-07,license_transfer,transfer_application_disposition,granted,Granted,True,,"Galleon Ventures, Inc.",,"First Street Distillers, LLC",King Bee,"Galleon Ventures, Inc.",,"134-140 Smith St, Boston, MA 02120","202 W. First Street, Boston, MA 02127",https://www.boston.gov/sites/default/files/file/2026/05/5-7-26%20Minutes_0.pdf,https://www.boston.gov/sites/default/files/file/2026/05/5-7-26%20Minutes_0.pdf#page=5,5,5,13,[]
BLB-2026-05-21-022-pledge,BLB-2026-05-21,LB599551,LB-599551,False,2026-05-21,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,The Comfort Collective LLC,Eastern Bank,"100 Western Ave, Allston, MA 02134",,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=7,7,7,5,[]
BLB-2026-05-21-025-pledge,BLB-2026-05-21,LB434282,LB-434282,False,2026-05-21,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,Blue Hills Liquors Inc.,Rockland Trust Company,"950 American Legion Hwy, Hyde Park, MA 02136",,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=8,8,8,8,[]
BLB-2026-05-21-031-pledge,BLB-2026-05-21,LB99186,LB-99186,False,2026-05-21,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,Oxford Hotels and Resorts LLC,Athene Annuity and Life Company,"505 Washington St, Boston, MA 0211",,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=10,10,10,14,[]
BLB-2026-05-21-031-transfer,BLB-2026-05-21,LB99186,LB-99186,False,2026-05-21,license_transfer,transfer_application_disposition,granted,Granted,True,,Oxford Hotels and Resorts LLC,The Godfrey Hotel,"Dean BC Propco, LLC",The Godfrey Hotel Boston,Oxford Hotels and Resorts LLC,,"505 Washington St, Boston, MA 0211","505 Washington St, Boston, MA 0211",https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=10,10,10,14,[]
BLB-2026-05-21-032-pledge,BLB-2026-05-21,LB98973,LB-98973,False,2026-05-21,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,BDGA LLC,Canal Plaza LLC,"69 Canal St, Boston, MA 02114",,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=10,10,10,15,"[""Source uses 'transfer the licensed business' in an alcoholic-beverages license-holder petition.""]"
BLB-2026-05-21-032-transfer,BLB-2026-05-21,LB98973,LB-98973,False,2026-05-21,license_transfer,transfer_application_disposition,granted,Granted,True,,BDGA LLC,,BB Fusion Lounge Inc.,Black Bamboo,BDGA LLC,,"69 Canal St, Boston, MA 02114","69 Canal St, Boston, MA 02114",https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=10,10,10,15,"[""Source uses 'transfer the licensed business' in an alcoholic-beverages license-holder petition.""]"
BLB-2026-05-21-033-pledge,BLB-2026-05-21,LB99816,LB-99816,False,2026-05-21,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,Zazibar Corp,Seaport B/C Retail Owner LLC,"60 Seaport Bl, Boston, MA 02210",,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=11,11,11,16,[]
BLB-2026-05-21-033-transfer,BLB-2026-05-21,LB99816,LB-99816,False,2026-05-21,license_transfer,transfer_application_disposition,granted,Granted,True,,Zazibar Corp,ZaZiBar,Bloom Seaport LLC,Bloom,Zazibar Corp,,"60 Seaport Bl, Boston, MA 02210","60 Seaport Bl, Boston, MA 02210",https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=11,11,11,16,[]
BLB-2026-05-21-034-transfer,BLB-2026-05-21,LB98927,LB-98927,False,2026-05-21,license_transfer,transfer_application_disposition,granted,Granted,True,,ARE-15 Necco TRS Holding LLC,,"Hawksmoor Boston, Inc",Hawksmoor Boston,ARE-15 Necco TRS Holding LLC,,"15 Necco St, Boston, MA 02210","15 Necco St, Boston, MA 02210",https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=11,11,11,17,"[""Source uses 'transfer the licensed business' in an alcoholic-beverages license-holder petition."", ""Transferee follows 'from the above -' without a To: marker; extracted from that explicit clause.""]"
BLB-2026-05-21-035-transfer,BLB-2026-05-21,LB99586,LB-99586,False,2026-05-21,license_transfer,transfer_application_disposition,granted,Granted,True,,"Safar Coiffures, Inc.",Safar Salon Boston,"Hugo & Co Holding, LLC",Hugo & Co,Safar Coiffures Inc.,,"235 Newbury St, Boston, MA 02116","40 W. Third St, South Boston, MA 02127",https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/05/Voting%20Minutes%205-21-26.docx.pdf#page=12,12,12,18,"[""Transferor heading is 'Safar Coiffures Inc.'; transfer clause identifies 'Safar Coiffures, Inc.'.""]"
BLB-2026-06-04-017-pledge,BLB-2026-06-04,LB101652,LB-101652,False,2026-06-04,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,CJ Washington Street LLC,KeyBank National Association,"821 Washington St, Boston, MA 02116",,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf#page=5,5,5,17,[]
BLB-2026-06-04-027-transfer,BLB-2026-06-04,LB202298,LB-202298,False,2026-06-04,license_transfer,transfer_application_disposition,granted,Granted,True,,Buhdtx LLC,Boston Chops,Exchange Hospitality LLC,The Exchange,Buhdtx LLC,,"52 Temple Place, Boston, MA 02111","52 Temple Place, Boston, MA 02111",https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf#page=9,9,9,27,[]
BLB-2026-06-04-028-pledge,BLB-2026-06-04,LB102056,LB-102056,False,2026-06-04,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,G&V Brighton Mart Inc.,Rockland Trust Company,"62 Washington St, Brighton, MA 02135",,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf#page=9,9,9,28,"[""Source uses 'transfer the licensed business' in an alcoholic-beverages license-holder petition.""]"
BLB-2026-06-04-028-transfer,BLB-2026-06-04,LB102056,LB-102056,False,2026-06-04,license_transfer,transfer_application_disposition,granted,Granted,True,,G&V Brighton Mart Inc.,Babushka Deli,Babushka Market & Liquor Corp.,Babushka Deli,G&V Brighton Mart Inc.,,"62 Washington St, Brighton, MA 02135","62 Washington St, Brighton, MA 02135",https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf#page=9,9,9,28,"[""Source uses 'transfer the licensed business' in an alcoholic-beverages license-holder petition.""]"
BLB-2026-06-04-029-transfer,BLB-2026-06-04,LB457700,LB-457700,False,2026-06-04,license_transfer,transfer_application_disposition,granted,Granted,True,,"Mello Vibez Restaurant, LLC",,"South Station Office & Retail FB Services, LLC","The Moseley/Proper Fare,",Mello Vibez Restaurant LLC,,"473 River St, Boston, MA 02126","680 Atlantic Ave, Boston, MA 02210",https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf#page=10,10,10,29,"[""Transferor heading is 'Mello Vibez Restaurant LLC'; transfer clause identifies 'Mello Vibez Restaurant, LLC'.""]"
BLB-2026-06-04-030-transfer,BLB-2026-06-04,LB99652,LB-99652,False,2026-06-04,license_transfer,transfer_application_disposition,granted,Granted,True,,"Seaport 50 Hospitality, LLC",Tacos El Chikis,Broad Rest 125 LLC,125,Seaport 50 Hospitality LLC,,"50 Northern Ave, Boston, MA 02210","125 Broad St, Boston, MA 02110",https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-4-26.docx.pdf#page=10,10,10,30,"[""Transferor heading is 'Seaport 50 Hospitality LLC'; transfer clause identifies 'Seaport 50 Hospitality, LLC'.""]"
BLB-2026-06-25-039-pledge,BLB-2026-06-25,LB98902,LB-98902,False,2026-06-25,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,Mile 22 Inc.,Tru-North Bank,"1958-1969 Beacon St, Brighton, MA 02135",,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf#page=11,11,11,20,[]
BLB-2026-06-25-047-transfer,BLB-2026-06-25,LB99314,LB-99314,False,2026-06-25,license_transfer,transfer_application_disposition,granted,Granted,True,,A&B Burgers - Causeway LLC,A&B Burgers,"Sport & Leisure Boston, LLC",Sport & Leisure,A&B Burgers - Causeway LLC,,"101 Beverly St, Boston, MA 02114","101 Beverly St, Boston, MA 02114",https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf#page=14,14,14,28,[]
BLB-2026-06-25-048-pledge,BLB-2026-06-25,LB99248,LB-99248,False,2026-06-25,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,"Mission Hill Hospitality, LLC",MH Tremont LLC,"1619 Tremont St, Mission Hill, MA 02120",,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf#page=14,14,14,29,[]
BLB-2026-06-25-048-transfer,BLB-2026-06-25,LB99248,LB-99248,False,2026-06-25,license_transfer,transfer_application_disposition,granted,Granted,True,,"Mission Hill Hospitality, LLC",Yellow Door Taqueria-Mission Hill,BUPRIVA 1619 LLC,Flann O'Brien's,"Mission Hill Hospitality, LLC",,"1619 Tremont St, Mission Hill, MA 02120","1619 Tremont St, Mission Hill, MA 02120",https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf#page=14,14,14,29,[]
BLB-2026-06-25-049-pledge,BLB-2026-06-25,LB99194,LB-99194,False,2026-06-25,license_pledge,pledge_application_disposition,granted,Granted,True,,,,,,Brasserie 560 LLC,"Brasserie 560, LLC","560 Harrison Ave, Roxbury, MA 02118",,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf#page=15,15,15,30,[]
BLB-2026-06-25-049-transfer,BLB-2026-06-25,LB99194,LB-99194,False,2026-06-25,license_transfer,transfer_application_disposition,granted,Granted,True,,Brasserie 560 LLC,Brasserie,"560 Harrison Ave., LLC",,Brasserie 560 LLC,,"560 Harrison Ave, Roxbury, MA 02118","560 Harrison Ave, Roxbury, MA 02118",https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf,https://www.boston.gov/sites/default/files/file/2026/06/Voting%20Minutes%206-25-26.docx.pdf#page=15,15,15,30,[]
