event_id,date,license_num,license_scope,event_subtype,entity_name,entity_dba,actions,outcome,board_granted_application,ownership_subject_entity,ownership_subject_scope,parties_before,parties_after,entity_before,entity_after,entity_conversion_explicit,source_url,page_start,page_end,item_number,outcome_text,ambiguity_notes,item_text
BLB-2025-09-18-OI-021,2025-09-18,LB99294,explicit_alcohol,ownership_application_disposition,"Oznemoc, Inc.",Centerfolds,"[""stock_interest_change""]",granted,True,"Oznemoc, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,6,6,15,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","15. Oznemoc, Inc.

Doing business as: Centerfolds
12-18 LaGrange St, Boston, MA 02116
License #: LB-99294
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change of
Stock Interest. Secondly, has petitioned for a change of Officers/Directors.
Attorney: John P. Connell

Granted"
BLB-2025-09-18-OI-029,2025-09-18,LB356763,explicit_alcohol,ownership_application_disposition,"RIA Brewing, Inc.",Democracy Brewing,"[""stock_interest_change""]",granted,True,"RIA Brewing, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,8,8,23,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","23. RIA Brewing, Inc.

Doing business as: Democracy Brewing
29-35 Temple Place, Boston, MA 02111
License #: LB-356763
Holder of a Farmer Brewery Pouring Permit has petitioned for a change of Stock Interest. Secondly, has
petitioned for a change of Officers/Directors.

Granted"
BLB-2025-09-18-OI-042,2025-09-18,LB100205,common_victualler_no_alcohol_stated,ownership_application_disposition,"Santini Baldini, LLC",Casa Razdora,"[""corporate_structure_change""]",granted,True,"Santini Baldini, LLC",licensee,[],[],"SANTINI BALDINI, LLC","SANTINI BALDINI, INC",True,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,13,13,1,Granted,"[""Corporate conversion identifies entity forms, not beneficial owners or consideration."", ""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","1. Santini Baldini, LLC

Doing business as: Casa Razdora
115 Water St., Boston, MA 02109
License #: LB 100205
Holder of a Common Victualler License has petitioned to change the Corporate Structure of the license
business From: SANTINI BALDINI, LLC To: SANTINI BALDINI, INC Secondly has petitioned to
change the Manager of the licensed business From: Giancarlo Baldini To: Denise Santini.

Granted
___________________________________________________________________________________"
BLB-2025-09-18-OI-054,2025-09-18,LB547630,common_victualler_no_alcohol_stated,ownership_application_disposition,Wtea Inc,What Tea,"[""ownership_interest_change""]",granted,True,Wtea Inc,licensee,"[{""name"": ""Qianyi Weng"", ""interest_percent"": 25, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business From: Qianyi Weng ( 25% Shares), Jieyi Chen ( 25% Shares), Wenyin Ma (25% Shares) , Xinyi Liang ( 25% Shares) To: Shimeng Fu (50% Shares) & Brandon Bo Hon Chiu (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Jieyi Chen"", ""interest_percent"": 25, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business From: Qianyi Weng ( 25% Shares), Jieyi Chen ( 25% Shares), Wenyin Ma (25% Shares) , Xinyi Liang ( 25% Shares) To: Shimeng Fu (50% Shares) & Brandon Bo Hon Chiu (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Wenyin Ma"", ""interest_percent"": 25, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business From: Qianyi Weng ( 25% Shares), Jieyi Chen ( 25% Shares), Wenyin Ma (25% Shares) , Xinyi Liang ( 25% Shares) To: Shimeng Fu (50% Shares) & Brandon Bo Hon Chiu (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Xinyi Liang"", ""interest_percent"": 25, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business From: Qianyi Weng ( 25% Shares), Jieyi Chen ( 25% Shares), Wenyin Ma (25% Shares) , Xinyi Liang ( 25% Shares) To: Shimeng Fu (50% Shares) & Brandon Bo Hon Chiu (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]","[{""name"": ""Shimeng Fu"", ""interest_percent"": 50, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business From: Qianyi Weng ( 25% Shares), Jieyi Chen ( 25% Shares), Wenyin Ma (25% Shares) , Xinyi Liang ( 25% Shares) To: Shimeng Fu (50% Shares) & Brandon Bo Hon Chiu (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Brandon Bo Hon Chiu"", ""interest_percent"": 50, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business From: Qianyi Weng ( 25% Shares), Jieyi Chen ( 25% Shares), Wenyin Ma (25% Shares) , Xinyi Liang ( 25% Shares) To: Shimeng Fu (50% Shares) & Brandon Bo Hon Chiu (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,15,15,13,Granted,"[""Only parties and interests stated in the ownership clause are listed; this is not assumed to be a complete capitalization table.""]","13. Wtea Inc

Doing business as: What Tea
42 Beach St., Boston, MA 02111
License #: LB 547630
Holder of a Common Victualler has petitioned to change the Ownership Interest of the license business
From: Qianyi Weng ( 25% Shares), Jieyi Chen ( 25% Shares), Wenyin Ma (25% Shares) , Xinyi Liang (
25% Shares) To: Shimeng Fu (50% Shares) & Brandon Bo Hon Chiu (50% Shares)
Secondly has petitioned to change the DBA of the licensed business From: What Tea To: More Coffee
and Tea
Lastly has petitioned to change the Manager of the licensed business From: Qianyi Weng To: Shimeng
Fu

Granted
___________________________________________________________________________________"
BLB-2025-10-01-OI-024,2025-10-01,LB98959,explicit_alcohol,ownership_application_disposition,"Endever Hospitality Group, LLC",Warehouse Bar & Grill,"[""ownership_interest_change""]",granted,True,"Endever Hospitality Group, LLC",licensee,[],[],,,False,https://docs.google.com/document/d/e/2PACX-1vTeHLRvJlPmTfl3vIvK2ThWgOvzf4b3jaWl3LXTY31CQsyD5NnjfF8xMbjI5cVrGA/pub,,,15,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","15. Endever Hospitality Group, LLC

Doing business as: Warehouse Bar & Grill
40 Broad St, Boston, MA 02109
License #:  LB-98959
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change of Ownership Interest. Secondly, has petitioned to change the DBA of the licensed business - From: Warehouse Bar & Grille To: Warehouse Kitchen + Sports Bar.
Attorney:  Adam R. Barnosky

Granted"
BLB-2025-10-23-OI-028,2025-10-23,LB99259,explicit_alcohol,ownership_application_disposition,"Tavern in the Square Causeway Street, LLC",Tavern in the Square,"[""ownership_interest_change""]",granted,True,"Tavern in the Square Causeway Street, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf,8,8,21,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","21. Tavern in the Square Causeway Street, LLC

Doing business as: Tavern in the Square
120 Beverly St, Boston, MA 02114
License #: LB-99259
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Managers. Secondly, has petitioned for a change in Ownership Interest.
Attorney: Elizabeth Pisano

Granted"
BLB-2025-10-23-OI-029,2025-10-23,LB98812,explicit_alcohol,ownership_application_disposition,"Tavern in the Square South Station, LLC",Tavern in the Square,"[""ownership_interest_change""]",granted,True,"Tavern in the Square South Station, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf,8,8,22,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","22. Tavern in the Square South Station, LLC

Doing business as: Tavern in the Square
1 South Station, Boston, MA 02110
License #: LB-98812
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Managers. Secondly, has petitioned for a change in Ownership Interest.
Attorney: Elizabeth Pisano

Granted"
BLB-2025-10-23-OI-030,2025-10-23,LB99058,explicit_alcohol,ownership_application_disposition,"James Associates, Inc.",The Broadway,"[""ownership_interest_change"", ""corporate_structure_change""]",granted,True,"James Associates, Inc.",licensee,[],[],"James Associates, Inc.","James Associates, LLC",True,https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf,8,8,23,Granted,"[""Corporate conversion identifies entity forms, not beneficial owners or consideration."", ""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","23. James Associates, Inc.

Doing business as: The Broadway
734 E Broadway, South Boston, MA 02127
License #: LB-99058
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to change the
Corporate Structure of the licensed business - From: James Associates, Inc. To: James Associates, LLC.
Secondly, has petitioned for a change of Ownership Interest. Lastly, has petitioned for a change of
Officers/Directors/LLC Managers.
Attorney: Elizabeth Pisano

Granted"
BLB-2025-10-23-OI-031,2025-10-23,LB99057,explicit_alcohol,ownership_application_disposition,JABC Corp.,The Playwright Bar,"[""ownership_interest_change"", ""corporate_structure_change""]",granted,True,JABC Corp.,licensee,[],[],JABC Corp.,"JABC, LLC",True,https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf,9,9,24,Granted,"[""Corporate conversion identifies entity forms, not beneficial owners or consideration."", ""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","24. JABC Corp.

Doing business as: The Playwright Bar
658-660 E Broadway, South Boston, MA 02127
License #: LB-99057
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to change the
Corporate Structure of the licensed business - From: JABC Corp. To: JABC, LLC. Secondly, has
petitioned for a change of Ownership Interest. Lastly, has petitioned for a change of
Officers/Directors/LLC Managers.
Attorney: Elizabeth Pisano

Granted"
BLB-2025-10-23-OI-032,2025-10-23,LB101887,explicit_alcohol,ownership_application_disposition,"Fields Station Liquors, Inc.",Supreme Liquors - Fields Station,"[""stock_interest_change""]",granted,True,"Fields Station Liquors, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf,9,9,25,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","25. Fields Station Liquors, Inc.

Doing business as: Supreme Liquors - Fields Station
500-520 Geneva Ave, Dorchester, MA 02122
License #: LB-101887
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of
Officers/Directors. Secondly, has petitioned for a change of Stock Interest.
Attorney: Julia Royce

Granted"
BLB-2025-10-23-OI-033,2025-10-23,LB101886,explicit_alcohol,ownership_application_disposition,"Dorchester Supreme Liquor Stores, Inc.",Supreme Liquors,"[""stock_interest_change""]",granted,True,"Dorchester Supreme Liquor Stores, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf,9,9,26,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","26. Dorchester Supreme Liquor Stores, Inc.

Doing business as: Supreme Liquors
540 Gallivan Blvd, Dorchester, MA 02122
License #: LB-101886
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of
Officers/Directors. Secondly, has petitioned for a change of Stock Interest.
Attorney: Julia Royce

Granted"
BLB-2025-10-23-OI-034,2025-10-23,LB99810,explicit_alcohol,ownership_application_disposition,"Wagamama Boston One, LLC",Wagamama,"[""ownership_interest_change""]",granted,True,"Wagamama Boston One, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf,9,9,27,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","27. Wagamama Boston One, LLC

Doing business as: Wagamama
200-299 Faneuil Hall Marketplace, Boston, MA 02109
License #: LB-99810
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
to change the manager of the licensed business - From: Jesus Mendoza To: Amir Dhungel. Secondly,
has petitioned for a change of Officers/Directors/LLC Managers. Lastly, has petitioned for a change of
Ownership Interest.
Attorney: Elizabeth Pisano

Granted"
BLB-2025-10-23-OI-035,2025-10-23,LB99809,explicit_alcohol,ownership_application_disposition,"Wagamama Boston One, LLC",Wagamama,"[""ownership_interest_change""]",granted,True,"Wagamama Boston One, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/10/Voting%20Minutes%2010-23-25.docx_0.pdf,10,10,28,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","28. Wagamama Boston One, LLC

Doing business as: Wagamama
800 Boylston St, Boston, MA 02199
License #: LB-99809
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
for a change of Officers/Directors/LLC Managers. Secondly, has petitioned for a change of Ownership
Interest.
Attorney: Elizabeth Pisano

Granted"
